"https://www.youtube.com/embed/mmP7skOQaio","એકડો સાવ સળેખડો ને બગડો ડિલે તગડો.","એકડો સાવ સળેખડો ને બગડો ડિલે તગડો, powerpoint animation, creativity in powerpoint,","ગુજરાતી","બાળ સાહિત્ય ગુજરાતી","બાળગીત","પાવરપોઇન્ટ ચલચિત્ર","",""
"https://www.youtube.com/embed/dhPphOSB44Q","ગણ પરિચય _ ભાગ_૧","ગણ પરિચય _ ભાગ_૧.","ગણિત","ગણ પધ્ધતિ","ગણક્રિયા","","",""
"https://www.youtube.com/embed/WBJ4q5Ak5-c","લ્યો ટબૂકબેન મારો તાળી","બાળગીત ૧ , બાળકાવ્ય, ગુજરાતી જોડકણાં, લ્યો ટબૂકબેન મારો તાળી,powerpoint animation, creativity in powerpoint,","ગુજરાતી","બાળ સાહિત્ય ગુજરાતી","બાળગીત","પાવરપોઇન્ટ ચલચિત્ર","",""
"https://www.youtube.com/embed/4vKdxrGtS9w","ઉનાળાનો કેવો તડકો?","ઉનાળાનો કેવો તડકો?, બાળકાવ્ય , ગુજરાતી જોડકણાં બાળ સાહિત્ય,powerpoint animation, creativity in powerpoint,","ગુજરાતી","બાળ સાહિત્ય ગુજરાતી","બાળગીત","પાવરપોઇન્ટ ચલચિત્ર","",""
"https://www.youtube.com/embed/-kWh1iO1Oj8","મને ઓળખો_વાજીંત્રો","વાજીંત્રો, Music Instruments name in Gujarati.","ગુજરાતી","બાળ સાહિત્ય ગુજરાતી","મને ઓળખો","પાવરપોઇન્ટ ચલચિત્ર","",""
"https://www.youtube.com/embed/RI3Av5QWQgo","ગુજરાતી અંકો ૧ થી ૧૦૦","ગુજરાતી અંકો ૧ થી ૧૦૦ , Gujarati_Numbers_1 to 100.","ગણિત","બાળ સાહિત્ય ગણિત","ગુજરાતી - ગણિત","પાવરપોઇન્ટ ચલચિત્ર","",""
"https://www.youtube.com/embed/6OUQwSqhvZI","ગુજરાતી અંકો ૧ થી ૫૦","ગુજરાતી અંકો ૧ થી ૫૦ Gujarati_Numbers_1 to 50.","ગણિત","બાળ સાહિત્ય ગણિત","ગુજરાતી - ગણિત","પાવરપોઇન્ટ ચલચિત્ર","",""
"https://www.youtube.com/embed/R7nk2emAVG0","આકારો વિષે સમજુતી : ભાગ_૨","આકારોની સમજુતી અને આકારોની મદદથી કેટલીક આકૃતિઓ કે કેટલાક ચિત્રો બનાવતા શીખીએ. આકારોના ઉપયોગ Shapes Introduction in Gujarati.","ગુજરાતી","બાળ સાહિત્ય ગુજરાતી","આકારો","પાવરપોઇન્ટ ચલચિત્ર","",""
"https://www.youtube.com/embed/FC0u_e1WheQ","આકારો વિષે સમજુતી","આકારોની સમજુતી અને આકારોની મદદથી કેટલીક આકૃતિઓ કે કેટલાક ચિત્રો બનાવતા શીખીએ. Shapes Introduction in Gujarati.","ગુજરાતી","બાળ સાહિત્ય ગુજરાતી","આકારો","પાવરપોઇન્ટ ચલચિત્ર","",""
"https://www.youtube.com/embed/5zFF5JRCYVs","ગુજરાતી મુળાક્ષરો , કક્કો","Gujarati kakko,કક્કો - ગુજરાતી મુળાક્ષરો ,Gujarati Consonants.","ગુજરાતી","બાળ સાહિત્ય ગુજરાતી","ગુજરાતી બારાખડી","પાવરપોઇન્ટ ચલચિત્ર","",""
"https://www.youtube.com/embed/PHdr7xRrFnQ","ગુજરાતી બારાખડી_ખ","ગુજરાતી બારાખડી,Barakhadi_KH_Animation.","ગુજરાતી","બાળ સાહિત્ય ગુજરાતી","ગુજરાતી બારાખડી","પાવરપોઇન્ટ ચલચિત્ર","",""
"https://www.youtube.com/embed/wy0aHBYJF8w","ગુજરાતી બારાખડી_ક","ગુજરાતી બારાખડી Gujarati Barakhadi _K_video.","ગુજરાતી","બાળ સાહિત્ય ગુજરાતી","ગુજરાતી બારાખડી","પાવરપોઇન્ટ ચલચિત્ર","",""
"https://www.youtube.com/embed/rhLFWC5KD5A","નફો-ખોટ_ભાગ_૭","નફો-ખોટ_ભાગ_૭, Profit_Loss_Part7.","ગણિત","અંક ગણિત","નફો-ખોટ","","",""
